;ID;texto_tweet_original;valoracion_corpus;Texto_tweet;valoracion_calculada
1740;5119;Increíble haber visto esta tragedia en vivo. Gran pérdida para la humanidad. Un privilegio haber visitado por última vez HASHTAG Condolencias a todo HASHTAG y a HASHTAG por este día lamentable. https://t.co/MjLUMxFHe9;-1.0;Increíble haber visto esta tragedia en vivo  Gran pérdida para la humanidad  Un privilegio haber visitado por última vez Condolencias a todo y a por este día lamentable ;-1.0
1741;5122;Una lástima el incendio en la mítica, emblemática y querida Catedral de HASHTAG en París. Foto mía del año 2004. https://t.co/4Js823lKXm;-1.0;Una lástima el incendio en la mítica  emblemática y querida Catedral de en París  Foto mía del año 2004 ;-1.0
1742;5123;“Los libros son el mejor viático que he encontrado para este humano viaje”. HASHTAG;1.0;Los libros son el mejor viático que he encontrado para este humano viaje ;1.0
1743;5124;Yo NO CREO en las casualidades.  Un devastador incendio en HASHTAG, un Lunes Santo.  Cómo quisiera equivocarme... porque al margen de las incalculables pérdidas, la tragedia en sí misma representa muchas cosas que como católicos debemos comprender y meditar desde la fe. https://t.co/pMBau6md0b;-1.0;Yo NO CREO en las casualidades  Un devastador incendio en  un Lunes Santo  Cómo quisiera equivocarme  porque al margen de las incalculables pérdidas  la tragedia en sí misma representa muchas cosas que como católicos debemos comprender y meditar desde la fe ;-1.0
1744;5133;Vaya equipo!!  Vaya temporada!!  Vaya estadio!!   Un verdadero deleite presenciar el triunfo del HASHTAG en HASHTAG,   Una experiencia inolvidable haber estado  en tremendo estadio!  HASHTAG https://t.co/85P1NBggZ2;1.0;Vaya equipo Vaya temporada Vaya estadio Un verdadero deleite presenciar el triunfo del en  Una experiencia inolvidable haber estado en tremendo estadio;1.0
1745;5140;COMO ESTÁ MI ESPAÑITAAAAAAAAAAAAAAAAA ESA ESPAÑA BUENA AHÍ QUE TE AMO YO ! HASHTAG HASHTAG;1.0;COMO ESTÁ MI ESPAÑITAAAAAAAAAAAAAAAAA ESA ESPAÑA BUENA AHÍ QUE TE AMO YO;1.0
1746;5141;ARYA LA MEJOR, ES QUE LA AMO UF, QUÉ REINA HASHTAG HASHTAG HASHTAG https://t.co/dnFiWzVDkQ;1.0;ARYA LA MEJOR  ES QUE LA AMO UF  QUÉ REINA;1.0
1747;5142;Ha sido controlado el incendio de la catedral, nostalgia y consternación para la comunidad católica ante esta emblemática perdida HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/lA11zI8G6n;-1.0;Ha sido controlado el incendio de la catedral  nostalgia y consternación para la comunidad católica ante esta emblemática perdida;-1.0
1748;5143;USER Lo he conversado con mi señor padre y le he dicho lo mismo. Si es necesario ahí me tendrá. Dejo esta foto y lloro por HASHTAG https://t.co/938HG0LGnz;-1.0;Lo he conversado con mi señor padre y le he dicho lo mismo  Si es necesario ahí me tendrá  Dejo esta foto y lloro por;0.0
1749;5144;Lo vimos con tanta pena que ni nos hemos llamado HASHTAG;-1.0;Lo vimos con tanta pena que ni nos hemos llamado;-1.0
1750;5150;Feliz día del Libro y Feliz día de San Jorge. HASHTAG📚 HASHTAG🌷 HASHTAG🇪🇸 HASHTAG🇪🇸 HASHTAG https://t.co/j4gdOH6WZD;1.0;Feliz día del Libro y Feliz día de San Jorge ;1.0
1751;5152;HASHTAG Verle a USER libre y liderando con el Presidente Interino USER el levantamiento esta mañana, fue lo más emocionante de los últimos tiempos. Parece una película de Hollywood. Ojalá Maburro NO salga ileso.;1.0;Verle a libre y liderando con el Presidente Interino el levantamiento esta mañana  fue lo más emocionante de los últimos tiempos  Parece una película de Hollywood  Ojalá Maburro NO salga ileso ;0.0
1752;5160;Ais, pero me da un poco de cosa. Ahora Cersei suena a villana de pacotilla. Este debería haber sido el final de la serie.   HASHTAG HASHTAG HASHTAG HASHTAG;-1.0;Ais  pero me da un poco de cosa  Ahora Cersei suena a villana de pacotilla  Este debería haber sido el final de la serie ;-1.0
1753;5163;"Valverde: ""La temporada es un éxito y ya podemos hablar de conseguir un doblete"" USER HASHTAG ➡️ ""Messi es el centro de todo esto, su época en el Barcelona es la que marca"" https://t.co/jHeUfX3eJb";1.0;Valverde   La temporada es un éxito y ya podemos hablar de conseguir un doblete   Messi es el centro de todo esto  su época en el Barcelona es la que marca ;0.0
1754;5165;Hoy a cerrar HASHTAG y a celebrarlo. La Octava en once años..., La caverna sufre en silencio..;1.0;Hoy a cerrar y a celebrarlo  La Octava en once años   La caverna sufre en silencio  ;-1.0
1755;5172;El mejor capítulo de la historia de la mejor serie de la historia... y no hay debate. Lo de Arya Increíble... HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG;1.0;El mejor capítulo de la historia de la mejor serie de la historia  y no hay debate  Lo de Arya Increíble ;1.0
1756;5173;No me quisiera imaginar al HASHTAG sin Messi, sin el enano son un equipo muy inferior. HASHTAG;-1.0;No me quisiera imaginar al sin Messi  sin el enano son un equipo muy inferior ;0.0
1757;5178;Tío la peña es muy ingeniosa con lo de las HASHTAG me estoy estallando JAJA;1.0;Tío la peña es muy ingeniosa con lo de las me estoy estallando JAJA;0.0
1758;5183;Nuevamente mi Barça de Oro se perfila para campeón de la HASHTAG y los memes ya están más que listos: 😆😆😆 https://t.co/NvfAn1V4GX;1.0;Nuevamente mi Barça de Oro se perfila para campeón de la y los memes ya están más que listos ;0.0
1759;5184;Felicitar a los culés por el título d liga. ENHORABUENA  HASHTAG  HASHTAG  HASHTAG;1.0;Felicitar a los culés por el título d liga  ENHORABUENA;0.0
1760;5187;Hoy será un gran día:  - HASHTAG  - HASHTAG  - HASHTAG   Así en ese estricto orden.  Qué más le pido a la vida un miércoles festivo?;1.0;Hoy será un gran día  Así en ese estricto orden  Qué más le pido a la vida un miércoles festivo ;1.0
1761;5190;Somos un país maravilloso... Hemos hecho que pase, pero sobre todo hemos hecho que no pasen.  Y sí, aún queda mucho camino por recorrer, pero menudo golpe en la mesa...  Qué orgullo y qué emoción. ♥️  HASHTAG 🇪🇸;1.0;Somos un país maravilloso  Hemos hecho que pase  pero sobre todo hemos hecho que no pasen  Y sí  aún queda mucho camino por recorrer  pero menudo golpe en la mesa  Qué orgullo y qué emoción ;0.0
1762;5191;Entre mis amigos de USER leyendo mis últimos poemas. ¡Feliz día del libro! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG… https://t.co/ptovlEqvJ1;1.0;Entre mis amigos de leyendo mis últimos poemas  Feliz día del libro;1.0
1763;5199;Felicidades al USER que se ha proclamado campeón de la HASHTAG tras vencer al Levante. HASHTAG;1.0;Felicidades al que se ha proclamado campeón de la tras vencer al Levante ;1.0
1764;5205;"Magnífico mensaje presidente Pedro Sánchez ""acabar con la desigualdad, avanzar en convivencia, en concordia, acabar con la crispación territorial, reivindicar la ejemplaridad y limpieza en la política y acabar con la corrupción"". HASHTAG HASHTAG";1.0;Magnífico mensaje presidente Pedro Sánchez  acabar con la desigualdad  avanzar en convivencia  en concordia  acabar con la crispación territorial  reivindicar la ejemplaridad y limpieza en la política y acabar con la corrupción  ;1.0
1765;5210;USER orgulloso de haber sido en el pasado (1994-2000) periodista de HASHTAG Gracias por la postura informativa asumida el día de hoy. Esperamos que pronto vuelvan a tomar el espacio informativo HASHTAG HASHTAG;1.0;orgulloso de haber sido en el pasado  19942000  periodista de Gracias por la postura informativa asumida el día de hoy  Esperamos que pronto vuelvan a tomar el espacio informativo;-1.0
1766;5212;No tengo palabras. Impresionante. Te quiero HASHTAG;1.0;No tengo palabras  Impresionante  Te quiero;-1.0
1767;5215;Buenísimo el último capítulo de HASHTAG, ya está la segunda Temporada?;1.0;Buenísimo el último capítulo de  ya está la segunda Temporada ;0.0
1768;5216;Duele lo que pasa en HASHTAG, pero duele más el corazón por los que están cerca, el desbordamiento del HASHTAG en HASHTAG deja más de 140 familias afectadas, ayudemos a quienes tenemos cerca, la solidaridad paisa es ejemplo para el mundo. https://t.co/lV7tiRkyIL;-1.0;Duele lo que pasa en  pero duele más el corazón por los que están cerca  el desbordamiento del en deja más de 140 familias afectadas  ayudemos a quienes tenemos cerca  la solidaridad paisa es ejemplo para el mundo ;-1.0
1769;5218;HASHTAG  Buenas noticias: todas las obras se han salvado. El tesoro de la catedral está intacto, la corona de espinas, los santos sacramentos.  FernandaF https://t.co/ZxwK7Wihes;1.0;Buenas noticias  todas las obras se han salvado  El tesoro de la catedral está intacto  la corona de espinas  los santos sacramentos  FernandaF;1.0
1770;5221;Desde que tengo memoria de mis actos amo estos colores y siempre será un inmenso gusto presenciar sus campeonatos, HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/YaOqaz9zZd;1.0;Desde que tengo memoria de mis actos amo estos colores y siempre será un inmenso gusto presenciar sus campeonatos ;1.0
1771;5223;Mi madre sufre por el daño de la Catedral...y la transita de nuevo...y no puede creer semejante pérdida...  Y yo vuelvo a sentir el placer de esos regalos que son eternos 😍! HASHTAG HASHTAG;-1.0;Mi madre sufre por el daño de la Catedral  y la transita de nuevo  y no puede creer semejante pérdida  Y yo vuelvo a sentir el placer de esos regalos que son eternos;-1.0
1772;5226;HASHTAG Fuera las manos golpistas de Venezuela y lacayos. Viva el pueblo venezolano y viva  USER venceremos.;1.0;Fuera las manos golpistas de Venezuela y lacayos  Viva el pueblo venezolano y viva venceremos ;1.0
1773;5228;En Gintonizadas nos gusta muchísimo lo extra-ordinario Así que, HASHTAG HASHTAG;1.0;En Gintonizadas nos gusta muchísimo lo extraordinario Así que ;1.0
1774;5230;La llamada de mi padre desde sevilla, emocionado y dándome la enhorabuena, el que luchó por sus derechos (y los míos) es el regalo de esta noche. Por él, por ellas, por tantas personas: no estoy llorando ni na😢 HASHTAG;1.0;La llamada de mi padre desde sevilla  emocionado y dándome la enhorabuena  el que luchó por sus derechos  y los míos  es el regalo de esta noche  Por él  por ellas  por tantas personas  no estoy llorando ni na;0.0
1775;5234;Para que podáis disfrutar de HASHTAG en todo su esplendor...  Podéis desplazaros con el dedo en la pantalla.  Me da mucha pena pensar que se ha perdido esta maravilla. 😔 https://t.co/iqxHJt14Ve;-1.0;Para que podáis disfrutar de en todo su esplendor  Podéis desplazaros con el dedo en la pantalla  Me da mucha pena pensar que se ha perdido esta maravilla ;1.0
1776;5236;Disfruta del HASHTAG con los últimos ganadores del premio Fernando Lara y recuerda que para viajar lejos, no hay mejor nave que un libro. https://t.co/IuuHLhcbqt;1.0;Disfruta del con los últimos ganadores del premio Fernando Lara y recuerda que para viajar lejos  no hay mejor nave que un libro ;1.0
1777;5242;En Juegos de Tronos va a ver una matanza🗡⚒pues en España va a ver otra....el mundo se va a la mierda😭🤬😖 HASHTAG HASHTAG HASHTAG;-1.0;En Juegos de Tronos va a ver una matanza pues en España va a ver otra   el mundo se va a la mierda;-1.0
1778;5244;Me dan ternuras los tipos que creen que tenemos que estar ALTAMENTE conmovidos por HASHTAG  Lo lamentamos profundamente, pero hay sucedido otras tragedias, y algunas que nos tocan más de cerca.;-1.0;Me dan ternuras los tipos que creen que tenemos que estar ALTAMENTE conmovidos por Lo lamentamos profundamente  pero hay sucedido otras tragedias  y algunas que nos tocan más de cerca ;-1.0
1779;5245;Habrá alguna Alma generosa que me invite a ver  la final de la HASHTAG 😁😁😁😁👍👍👍👍;1.0;Habrá alguna Alma generosa que me invite a ver la final de la;0.0
1780;5246;Resiste compañera!!!! Dolor al ver las imágenes de HASHTAG envuelta en llamas. Una pérdida mayúscula este símbolo de la arquitectura y la cultura gótica.   😢 https://t.co/WzjDcBTF4k;-1.0;Resiste compañera Dolor al ver las imágenes de envuelta en llamas  Una pérdida mayúscula este símbolo de la arquitectura y la cultura gótica ;-1.0
1781;5247;Me alegro de haber contribuido a que no volvamos al pasado. HASHTAG;1.0;Me alegro de haber contribuido a que no volvamos al pasado ;1.0
1782;5250;Que todos estemos emocionados llorando la pérdida de “una infraestructura” dice mucho de esa infraestructura, no creen? HASHTAG significa muchas cosas y nunca pensamos que algo así nos angustiaría tanto. Así de magnífica es (nada de “era”).;-1.0;Que todos estemos emocionados llorando la pérdida de una infraestructura dice mucho de esa infraestructura  no creen  significa muchas cosas y nunca pensamos que algo así nos angustiaría tanto  Así de magnífica es  nada de era  ;-1.0
1783;5254;Desde Bolivia celebramos el derrocamiento muy pronto de Nicolás maduro fuerza HASHTAG USER libre!;1.0;Desde Bolivia celebramos el derrocamiento muy pronto de Nicolás maduro fuerza libre;1.0
1784;5255;Arya Stark, cogió y triunfó! HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/78fnOmgJqp;1.0;Arya Stark  cogió y triunfó;1.0
1785;5257;No cacho nada de fútbol, pero siempre es agradable ver la HASHTAG la calidad del fútbol europeo es espectacular.  . . . . . . . . . . . Mientras mi marido pelea con la tele.... Yo vitrineo..... 😜;1.0;No cacho nada de fútbol  pero siempre es agradable ver la la calidad del fútbol europeo es espectacular             Mientras mi marido pelea con la tele   Yo vitrineo   ;1.0
1786;5260;Lo de HASHTAG es la muestra de  lo diminuto que es lo humano, somos efímeros. Lamentable perdida mundial.;-1.0;Lo de es la muestra de lo diminuto que es lo humano  somos efímeros  Lamentable perdida mundial ;-1.0
1787;5266;Me siento orgulloso de todos aquellos que hemos sabido “resistirnos” a volver al siglo pasado... HASHTAG HASHTAG;1.0;Me siento orgulloso de todos aquellos que hemos sabido resistirnos a volver al siglo pasado ;0.0
1788;5267;"Más libres siempre ;-)  HASHTAG HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG en Valencia https://t.co/lmuYHPkhrd";1.0;Más libres siempre   en Valencia;0.0
1789;5273;No sé cómo serán los demás capítulos. Pero dudo que puedan superar a este. Vaya capítulo. Vaya serie y vaya todo. Emociones a flor de piel. HASHTAG;1.0;No sé cómo serán los demás capítulos  Pero dudo que puedan superar a este  Vaya capítulo  Vaya serie y vaya todo  Emociones a flor de piel ;0.0
1790;5275;Pienso que el jugador clave de esta eliminatoria será Brahim. Si aparece el próximo balón de oro nadie podrá pararlo HASHTAG HASHTAG;1.0;Pienso que el jugador clave de esta eliminatoria será Brahim  Si aparece el próximo balón de oro nadie podrá pararlo;0.0
1791;5276;Agradecer a HASHTAG que ha hecho una gran movilización para que toda la izquierda se mueva del sofá y de forma histórica!Y agradezco toda la representación política y diversa que tenemos!Tendríamos que valorarlo más!Que bastante nos ha costado HASHTAG HASHTAG;1.0;Agradecer a que ha hecho una gran movilización para que toda la izquierda se mueva del sofá y de forma histórica Y agradezco toda la representación política y diversa que tenemos Tendríamos que valorarlo más Que bastante nos ha costado;1.0
1792;5293;Lamentable pérdida de riqueza histórica y arquitectónica, pero aún así seguirá siendo el icono en HASHTAG que ha sido HASHTAG 😔 No cabe duda que HASHTAG saldrá de las llamas como el Ave Fénix para su reconstrucción y puesta en funcionamiento de nuevo! HASHTAG 💪🏻 https://t.co/GzC8fx6obB;-1.0;Lamentable pérdida de riqueza histórica y arquitectónica  pero aún así seguirá siendo el icono en que ha sido No cabe duda que saldrá de las llamas como el Ave Fénix para su reconstrucción y puesta en funcionamiento de nuevo;-1.0
1793;5295;Bueno, después de dejarme HASHTAG por sentirme estafado en los primeros 23 capítulos, me hicieron un update, vi el 8x03 ayer (por ver el desarrollo técnico) y menos mal que decidí dejar la serie. He visto cosas MUY interesantes, pero me sigue dando tremenda pereza.;-1.0;Bueno  después de dejarme por sentirme estafado en los primeros 23 capítulos  me hicieron un update  vi el 8x03 ayer  por ver el desarrollo técnico  y menos mal que decidí dejar la serie  He visto cosas MUY interesantes  pero me sigue dando tremenda pereza ;-1.0
1794;5296;El puto amo Leo Messi HASHTAG 600 goles HASHTAG https://t.co/TVK0adBhNW;1.0;El puto amo Leo Messi 600 goles;0.0
1795;5300;Lo bien q queda eso de “ponte en el lugar de la otra persona” y lo difícil q es hacerlo, HASHTAG HASHTAG;-1.0;Lo bien q queda eso de ponte en el lugar de la otra persona y lo difícil q es hacerlo ;1.0
1796;5301;Qué lamentable el incendio en la Catedral de HASHTAG  y justo en Semana Santa. https://t.co/qKyUOepx3D;-1.0;Qué lamentable el incendio en la Catedral de y justo en Semana Santa ;-1.0
